Id;Player1;Player2;Player3;Player4;Player5;Player6;Player7;Player8;Player9;Player10;Player11;Player12;Player13;Player14;Player15;Player16;Player17;Player18;Player19;Player20;Player21;Player22;Player23;Player24;Player25;Player26;Player27;Player28;Player29;Player30;Player31;Player32;Player33;Player34;Player35;Player36;Player37;Player38;Player39;Player40;Number1;Number2;Number3;Number4;Number5;Number6;Number7;Number8;Number9;Number10;Number11;Number12;Number13;Number14;Number15;Number16;Number17;Number18;Number19;Number20;Number21;Number22;Number23;Number24;Number25;Number26;Number27;Number28;Number29;Number30;Number31;Number32;Number33;Number34;Number35;Number36;Number37;Number38;Number39;Number40;Value1;Value2;Value3;Value4;Value5;Value6;Value7;Value8;Value9;Value10;Value11;Value12;Value13;Value14;Value15;Value16;Value17;Value18;Value19;Value20;Value21;Value22;Value23;Value24;Value25;Value26;Value27;Value28;Value29;Value30;Value31;Value32;Value33;Value34;Value35;Value36;Value37;Value38;Value39;Value40;TotalPlayers
250;46650;127690;154146;37257;176266;139956;141652;106869;177358;174734;160470;131269;177790;132851;126744;141467;157651;135411;115995;179184;107479;139960;146621;114558;38400;168116;179471;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;21;22;31;2;38;3;23;43;39;28;12;6;20;4;42;14;32;27;7;11;8;10;9;25;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
251;117476;47705;152293;143661;136180;45398;40392;136683;117703;126763;146941;178088;164471;151790;137994;126094;122344;173924;138568;120787;155662;159930;177669;140334;138510;45176;173639;162986;160291;167193;167101;162727;0;0;0;0;0;0;0;0;1;25;33;40;44;3;24;16;2;23;27;46;21;14;8;7;20;43;10;11;15;77;17;22;9;91;18;19;12;28;42;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
253;157749;170560;153571;165248;59598;143986;176524;165841;38043;158755;170705;178375;136187;176522;108443;165249;176527;169324;178490;121020;169617;175423;176523;102916;171573;109039;134493;104813;103700;178489;167945;172095;0;0;0;0;0;0;0;0;1;16;22;20;3;28;25;32;14;2;5;8;6;15;4;23;18;27;40;7;29;17;24;77;11;10;99;9;21;39;30;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
256;126489;157246;161973;146691;124055;141188;152296;111979;156983;156982;170510;178559;60924;164799;144695;110425;178560;138498;115182;170508;141215;143363;137501;107796;173043;115955;122032;165773;167947;174410;0;0;0;0;0;0;0;0;0;0;1;16;41;4;28;5;33;2;6;3;39;26;30;34;8;35;38;25;18;20;21;7;22;9;19;10;29;12;27;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
258;106957;157772;124996;138325;47522;106958;165289;161566;100224;134737;118685;106968;106974;167221;138329;176659;180342;46788;133052;162209;142261;103612;147229;102290;127577;110840;174948;157450;180410;172299;161554;178566;179519;179652;179653;161760;156236;0;0;0;1;27;3;4;14;5;13;19;17;12;2;15;6;18;24;30;44;16;8;20;10;7;22;9;23;11;21;25;31;28;26;52;43;29;49;32;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
259;43211;140440;179348;114628;124276;103310;157724;140534;141636;145797;140585;112585;118065;116049;141555;118066;104706;140095;127551;131612;165254;144569;100196;168865;155282;167233;173938;174923;174915;174916;174918;0;0;0;0;0;0;0;0;0;13;1;38;5;15;6;22;12;23;2;4;18;10;8;14;7;11;24;16;17;20;9;19;26;82;21;27;32;37;33;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
260;112519;159426;172522;126440;158605;100057;153985;145788;147286;139899;107900;148084;161590;170229;103487;155207;170230;103815;133161;112990;159949;151614;170231;135201;126445;138388;115018;142264;172441;166218;121964;181268;158635;0;0;0;0;0;0;0;1;13;28;20;16;4;54;36;15;18;14;2;3;31;19;12;23;5;6;8;37;22;35;24;11;10;25;7;9;21;17;27;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
261;138239;147067;9226;118332;100219;109109;165834;60424;110958;109080;142193;135385;103315;60529;131667;114239;172353;153809;179302;151615;16728;160887;121112;140701;159217;104307;172240;179495;181269;180293;0;0;0;0;0;0;0;0;0;0;1;13;25;4;24;21;27;22;3;23;2;12;5;10;6;8;41;20;17;19;11;30;7;15;18;9;31;36;35;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
263;104250;63371;161894;140583;140364;128150;157893;110633;128155;113443;168632;107451;160306;130037;161562;138016;57350;173989;138079;47406;152065;104417;133463;110303;153799;174572;173331;172361;179199;179198;161565;181468;181199;148194;0;0;0;0;0;0;1;13;31;22;5;24;23;20;3;19;41;6;8;7;29;10;16;21;15;14;2;11;9;17;26;48;27;45;35;38;18;42;25;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
264;108373;182047;157202;135171;117994;128133;172317;160086;153803;60880;155739;172354;151432;145949;132265;179200;172298;127758;121285;141579;106977;152376;173845;102418;181718;173959;173332;173089;179383;179201;174914;180296;180295;165708;179128;0;0;0;0;0;1;28;16;5;4;21;32;3;2;15;23;14;19;8;6;36;18;10;11;20;12;9;7;17;27;31;22;33;25;24;26;13;29;30;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
265;111172;100133;152375;104860;108051;159261;132559;35876;126535;108881;167228;138015;147291;127184;127541;40429;110812;103656;159548;119463;132593;60534;131798;165009;164689;47429;36718;166565;167185;167270;172044;151836;179196;179197;176411;181406;0;0;0;0;1;13;4;15;23;32;5;3;22;12;36;16;2;18;19;6;20;8;28;11;21;24;14;9;7;17;10;29;33;35;55;41;27;30;31;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
266;161910;157824;157825;147389;172043;165683;178019;63626;165042;179139;114533;109234;146162;143216;140147;176975;138314;165848;125690;159531;110292;151831;182056;112022;152636;181583;142870;131363;179141;161596;167199;179138;179140;0;0;0;0;0;0;0;13;1;4;15;5;23;3;18;27;30;2;14;24;6;8;12;16;20;21;17;7;22;19;11;9;25;39;10;28;26;29;31;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
267;140655;138171;138292;153210;122285;114381;151905;164852;145787;108380;164591;165637;153032;101615;116691;114297;38779;181271;140352;116522;142627;107716;134545;152843;100809;57349;169737;168699;153504;166511;144613;179343;173205;170918;173564;181567;172088;167658;172302;0;1;13;25;12;2;8;4;5;23;24;15;6;3;16;18;14;10;37;20;11;17;19;9;21;22;7;33;28;35;36;27;29;30;26;31;32;34;38;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
268;41555;135988;151463;112247;47670;114762;175794;125884;180317;158502;151720;111935;115029;165801;128055;140335;114968;103690;115134;179234;100022;134762;131069;127333;127297;132267;117997;156832;103611;121019;165044;168418;168606;165810;177136;179227;179066;0;0;0;1;13;31;18;4;5;33;16;36;27;3;15;20;2;24;14;6;10;8;26;17;25;35;21;11;7;9;22;19;12;23;39;28;32;58;34;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
269;119697;42664;159532;160048;157917;113241;158650;174694;163038;144701;158713;141503;138699;158628;148202;118267;161210;163567;147294;113244;142762;137990;164937;162988;170624;177322;160734;120500;168423;181884;167095;0;0;0;0;0;0;0;0;0;29;22;71;16;4;44;58;24;65;14;64;41;15;25;62;6;10;70;80;20;11;8;9;67;84;7;17;19;66;52;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
270;61089;100103;107954;140346;43540;105033;123916;54475;135535;110925;167170;121030;112335;157021;116055;40919;118302;116361;47542;90097;105056;113790;117992;111490;161193;162219;146105;0;0;0;0;0;0;0;0;0;0;0;0;0;1;91;2;44;21;22;29;3;12;4;80;6;13;23;18;37;19;8;10;17;20;7;11;9;25;90;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
271;119524;124403;90153;119084;134504;118592;53438;90156;103515;138620;125297;153317;116679;91522;131891;118428;91204;95182;136594;131949;152611;117905;122115;125781;131901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;16;23;3;5;85;59;2;45;24;93;94;88;25;32;90;83;9;19;14;7;10;27;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
272;90579;90580;90572;91490;140056;160387;58845;143825;90221;90688;91067;90284;54695;90307;110553;141662;132782;41849;90288;140832;91411;109001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31;40;24;44;5;23;4;13;30;2;50;17;6;7;11;29;10;77;19;9;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
273;119814;120137;140098;165706;140842;127542;142165;123576;157398;126995;116224;174096;137133;141013;114961;126997;38761;123745;47086;152613;135396;153161;179474;109534;116230;108905;135877;165705;179524;181527;181692;0;0;0;0;0;0;0;0;0;30;32;99;96;12;35;14;53;58;33;62;22;25;23;4;17;20;10;8;15;19;26;52;18;11;7;9;91;45;54;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
274;143695;153346;36943;111809;151850;163026;102232;144049;104500;36945;103273;47825;46614;169268;104527;128067;119109;168374;160104;153225;108865;120102;110068;169260;173749;138525;127062;165842;159503;169270;110412;169271;169267;0;0;0;0;0;0;0;3;81;1;15;43;34;25;6;12;23;5;29;16;35;4;88;8;13;77;14;10;17;94;70;72;7;19;11;18;82;83;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
295;127376;132968;58461;177419;136141;59847;125377;177422;144116;105872;141797;166109;128996;119318;123846;63899;130093;90522;119302;90567;154842;101580;58464;118574;122769;112030;119285;107743;111255;0;0;0;0;0;0;0;0;0;0;0;22;39;34;25;5;15;2;1;26;4;35;21;3;16;24;27;23;18;6;8;36;7;10;11;37;20;17;29;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
297;129007;91178;154835;91644;119212;105884;133925;133811;91745;111628;119213;91295;119210;145140;125689;107975;111629;64796;119327;91511;129008;109572;119340;104826;154852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;6;13;3;4;14;33;22;11;23;12;16;18;9;20;8;31;30;5;21;15;19;24;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
302;119184;128372;116349;60968;144299;91512;105873;90545;102384;119274;117819;126142;129014;158512;107209;119201;126101;135570;91482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;4;13;5;6;2;12;20;37;14;7;21;10;9;29;18;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
304;64775;144266;95226;111623;119345;127371;143847;126268;134004;132646;111575;119369;123859;162918;162912;119374;91554;122882;90201;110396;104569;91527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;31;3;2;19;23;28;5;12;20;15;6;13;27;16;30;10;8;14;7;29;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
314;105898;153539;177580;122257;132399;90540;111591;122887;177576;133929;167461;117623;177579;127337;119269;105892;178611;91487;64776;177585;108253;102372;177574;100190;177578;177582;177577;154851;123825;177583;0;0;0;0;0;0;0;0;0;0;32;1;15;28;22;4;18;19;2;17;3;5;16;39;25;6;51;29;23;48;10;7;49;11;58;45;9;27;20;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
319;115055;117972;126549;136682;164895;111266;110735;110379;60858;157535;179365;106646;151698;115192;133679;144032;163013;168183;113822;157375;132970;140514;131415;147642;63501;159921;174603;102680;62007;164496;47145;179161;0;0;0;0;0;0;0;0;31;1;12;26;37;43;51;13;25;93;3;24;30;29;5;80;8;27;18;66;19;7;28;20;10;17;49;21;11;90;9;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
320;126865;146401;133191;115104;169906;146600;61468;126063;170482;162196;126130;173638;157618;123716;115146;178093;109941;102738;126042;130116;129493;157155;130005;100607;178091;59484;173030;175432;179488;179487;0;0;0;0;0;0;0;0;0;0;1;31;24;22;15;33;26;32;3;2;28;18;25;8;90;27;14;4;10;17;94;9;29;19;37;30;51;52;44;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
323;111130;42846;47232;179363;104132;147191;128740;179261;162431;158556;114225;157958;100315;124026;135573;153832;147193;160125;141440;107498;101234;118181;141885;172022;138005;117884;169365;180384;181558;0;0;0;0;0;0;0;0;0;0;0;16;1;31;35;39;22;5;13;27;34;3;15;20;32;14;73;77;4;8;17;70;10;9;21;29;18;26;56;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
327;118240;104485;107914;179411;115098;130687;110651;42429;109849;132892;100630;116970;116946;132387;116254;116605;108402;44379;120357;151771;144311;114333;100620;141221;40122;154218;181526;181447;181446;179728;182210;0;0;0;0;0;0;0;0;0;32;1;14;25;4;31;13;5;17;3;37;22;30;6;68;8;99;11;20;26;27;7;21;19;9;23;42;45;46;48;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
328;146648;152019;182610;177176;110824;117597;118231;142759;161461;126009;147201;38852;100289;47183;156984;174270;118035;104097;103979;148166;177167;131870;138004;170975;46235;129363;114708;116040;172060;122307;178516;0;0;0;0;0;0;0;0;0;1;22;44;12;26;15;95;2;23;6;32;19;3;8;5;18;21;14;13;33;36;7;27;20;11;10;17;9;31;74;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
333;141748;113743;179735;141569;164998;130461;61012;113906;139768;133668;138478;63667;146905;157621;109232;152887;136672;159556;151520;58636;118494;133549;172179;164988;126816;164987;114147;60694;133374;60060;172172;173114;181720;181901;181574;0;0;0;0;0;81;1;99;23;35;44;13;77;15;25;33;34;16;4;61;22;8;66;6;20;10;14;83;92;7;79;19;18;17;91;62;47;42;45;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
336;100473;109153;152033;120424;145976;144209;155754;120417;132547;164273;113929;179277;148986;132760;127811;132349;125870;113842;119875;60835;45182;135076;160191;152680;170362;152363;160804;169752;164657;172244;169868;172480;179339;179517;0;0;0;0;0;0;1;34;94;15;37;6;19;3;12;7;14;70;2;73;36;4;8;24;21;63;11;10;16;9;18;25;41;72;27;42;13;22;26;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
344;153925;143338;176452;164566;151444;161359;157673;126286;126867;136433;178347;156785;156842;146910;170180;146911;110106;151815;154922;157865;172436;172083;44814;156979;169044;179729;172084;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;40;4;3;5;14;12;15;2;6;23;8;20;18;10;7;11;26;30;9;33;29;28;19;13;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
345;46218;63448;109044;173179;169403;140085;132546;142395;114776;167177;139996;61068;44936;169699;139797;155471;134701;132075;103393;172610;127802;47698;161870;170880;104260;118101;123078;101758;169654;169404;0;0;0;0;0;0;0;0;0;0;31;33;1;25;71;21;4;6;44;28;8;24;12;38;20;23;5;17;22;29;52;10;70;77;7;18;9;19;45;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
346;125366;143281;145933;152390;108592;146825;153593;144622;157660;153573;157707;120923;177732;118206;123735;127070;177329;157661;137998;132186;170159;175373;156980;128081;175374;164271;111993;141196;175749;166548;170872;152681;0;0;0;0;0;0;0;0;22;1;30;33;4;3;26;25;28;5;29;2;20;21;8;24;34;15;7;10;17;11;19;18;14;16;27;23;32;56;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
349;133270;153083;9167;125971;177739;135553;128685;124769;40996;142220;169728;147117;146914;164804;153084;115132;128901;174196;108421;153578;43185;134924;155054;148162;117785;172096;134738;179747;171609;153588;0;0;0;0;0;0;0;0;0;0;1;16;22;30;33;24;18;4;23;6;27;5;2;3;32;70;13;14;11;73;10;9;17;21;8;28;7;39;19;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
351;108163;103550;153924;172076;155299;42375;166148;42660;153340;178487;141186;131096;180470;157675;182061;153928;114679;33167;112484;40870;177235;143170;110809;157676;153589;158452;167099;164803;170387;181279;159602;0;0;0;0;0;0;0;0;0;1;20;30;3;5;4;34;14;15;28;12;17;2;6;21;16;8;13;23;18;10;11;7;9;19;26;25;24;22;27;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
352;131242;144104;177213;139688;177214;59578;178373;46845;177212;177205;170551;167896;151862;177204;178462;161867;177209;103541;178372;161873;134926;116008;162039;177203;171587;175443;179741;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;13;4;21;6;14;29;24;25;3;23;17;8;28;11;15;2;5;39;27;16;19;7;30;37;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
357;100205;155199;37377;131252;100564;119150;102534;175590;100342;126047;141962;157827;140908;108245;134471;128134;172210;147327;140573;131609;138335;118782;60879;160941;126821;47248;136256;160980;154868;175589;178376;181266;0;0;0;0;0;0;0;0;13;31;1;18;5;21;4;32;3;20;22;16;17;6;2;14;29;8;11;10;7;19;23;9;24;12;26;39;27;34;15;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
359;143778;126565;172497;155305;131112;131381;162215;138310;151717;179473;155350;153698;134735;153510;155216;131116;162690;173570;148200;114324;141837;138272;110388;138001;139695;122095;109118;161942;170220;172393;0;0;0;0;0;0;0;0;0;0;1;13;52;12;16;4;15;2;3;33;21;22;8;20;7;24;30;25;19;10;11;17;23;5;18;9;14;6;42;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
361;116578;150854;103707;144429;140837;141917;45386;126703;110799;163047;167143;144296;134927;153141;112528;116743;134757;146209;117289;159444;108955;106987;166526;110635;155219;109343;166525;172218;173049;173166;165118;181974;181973;179697;0;0;0;0;0;0;13;45;1;22;23;18;6;3;21;39;42;5;8;16;14;12;11;24;15;7;19;17;32;10;20;9;28;63;25;41;52;46;26;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
362;107901;170669;128175;165733;134532;107722;108117;100316;177744;131358;42322;174400;44637;155210;61527;113760;107911;168866;111485;41100;153473;161551;108226;140964;129505;157913;165047;168025;141945;172232;174259;166515;169321;166553;162236;161704;0;0;0;0;13;1;3;15;24;2;22;16;26;21;17;31;12;6;8;5;14;23;20;7;11;18;9;10;19;35;36;30;25;33;38;39;47;48;46;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
363;107640;128182;126707;155782;171613;115011;114612;107495;140343;138142;107433;116428;148186;118376;153852;147456;180318;131386;155159;138008;151468;115194;179268;164356;175903;165086;142350;172264;151467;180322;180323;181282;180319;180321;0;0;0;0;0;0;1;13;4;5;44;23;15;12;3;2;20;21;6;14;8;24;36;10;17;7;11;19;32;9;18;26;33;30;27;28;29;31;16;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
364;115656;112789;177800;138294;141511;165121;133176;132554;151693;113333;131387;159571;124283;165120;119921;132254;131607;46833;178051;151903;59510;132745;147621;121972;151506;125289;101072;166158;171939;172394;173174;173173;175369;167677;180264;180263;177095;0;0;0;1;13;35;3;6;15;5;4;23;17;2;16;12;26;7;20;8;21;9;39;10;14;22;24;40;18;19;28;55;30;32;36;31;37;58;33;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
366;58503;143890;155674;163053;159542;126556;111933;131335;118584;118531;128144;152111;120383;146499;122321;135572;144089;118932;169855;141715;165035;181437;133155;157590;141838;168465;58840;165807;158737;179133;179135;179134;179136;181225;180260;180259;0;0;0;0;13;1;32;2;3;4;5;23;6;22;17;14;20;16;10;12;8;7;27;24;55;26;18;21;9;19;11;37;15;25;33;28;29;31;34;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
370;105098;133667;159560;120430;114440;153575;47524;140010;61473;130201;60732;102416;114279;102707;109091;130727;179189;131198;35124;148996;151531;116844;157203;111928;124092;126443;172303;151700;174235;181229;60425;0;0;0;0;0;0;0;0;0;13;1;32;16;5;33;24;3;22;2;20;15;4;17;23;6;28;11;8;14;12;19;21;7;9;10;29;31;25;26;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
377;136668;37289;143195;127217;106403;113253;113603;100246;114088;134932;46850;153467;153932;159592;160250;161232;118242;117779;4882;126860;157984;100261;126822;177782;159788;38352;176291;176097;176290;174404;179716;0;0;0;0;0;0;0;0;0;1;23;38;6;21;3;4;5;24;29;34;17;27;13;26;25;14;33;20;22;11;7;10;19;9;18;72;73;59;58;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
378;177330;107142;128052;144604;159417;120959;110555;112571;130013;157370;147632;115652;41119;141475;128513;108525;46536;109391;145619;131272;140524;113297;147454;113986;129508;125380;136026;137538;101359;172332;174362;179297;179298;160177;0;0;0;0;0;0;13;1;32;5;12;18;6;4;36;3;23;14;2;8;16;24;20;29;28;31;11;7;17;10;9;19;27;25;35;39;38;15;21;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
382;111450;60109;108166;125802;134867;170501;140789;134798;113265;178138;120240;171600;47238;152127;126496;109947;157258;101027;126965;140973;114201;141008;132943;133302;114577;122306;117916;170374;143671;146045;171598;164742;177931;181411;181412;0;0;0;0;0;1;44;31;5;26;23;34;3;24;59;58;6;17;20;28;8;42;19;18;55;7;10;11;29;14;22;9;12;27;45;49;48;47;21;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
